CustomerID,first_purchase,last_purchase,num_orders,total_revenue,recency_days,lifespan_days,is_churned,churn_status,value_tier,recency_bucket
17571,2011-02-14 15:15:00,2011-10-20 15:57:00,4,1498.51,49,248,False,At Risk,High Value,31-60 days
17572,2010-12-01 12:51:00,2011-09-29 17:53:00,4,226.75000000000003,70,302,False,At Risk,Low Value,61-90 days
17573,2011-09-07 10:36:00,2011-11-10 13:01:00,3,380.6,28,64,False,Active,Medium Value,0-30 days
17574,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,242,0,True,Churned,Low Value,181-365 days
17576,2010-12-09 16:57:00,2011-12-01 17:56:00,19,3622.68,7,357,False,Active,VIP,0-30 days
17578,2011-05-05 18:38:00,2011-05-05 18:38:00,1,143.45999999999998,217,0,True,Churned,Low Value,181-365 days
17579,2011-06-13 14:12:00,2011-12-05 12:28:00,3,448.90000000000003,4,174,False,Active,Medium Value,0-30 days
17580,2010-12-16 15:27:00,2011-04-01 12:41:00,3,215.72,252,105,True,Churned,Low Value,181-365 days
17581,2010-12-02 14:47:00,2011-12-09 12:21:00,25,11045.04,0,371,False,Active,VIP,
17582,2011-04-17 13:18:00,2011-04-17 13:18:00,1,175.27,235,0,True,Churned,Low Value,181-365 days
17584,2011-08-04 14:12:00,2011-12-02 17:12:00,2,1242.3,6,120,False,Active,High Value,0-30 days
17585,2011-01-05 15:09:00,2011-08-22 13:30:00,4,1133.07,108,228,False,Hibernating,High Value,91-120 days
17588,2011-04-21 10:31:00,2011-08-31 13:37:00,3,1240.2,99,132,False,Hibernating,High Value,91-120 days
17589,2011-04-13 13:47:00,2011-10-10 16:58:00,4,2404.17,59,180,False,At Risk,VIP,31-60 days
17590,2011-10-30 14:05:00,2011-12-07 12:55:00,3,1479.22,1,37,False,Active,High Value,0-30 days
17591,2010-12-07 15:39:00,2011-09-27 13:42:00,7,2225.9700000000003,72,293,False,At Risk,VIP,61-90 days
17593,2010-12-22 10:29:00,2011-12-06 10:30:00,5,3927.34,3,349,False,Active,VIP,0-30 days
17594,2011-03-30 10:32:00,2011-09-15 16:34:00,2,993.18,84,169,False,At Risk,High Value,61-90 days
17595,2011-11-02 16:19:00,2011-11-27 16:08:00,2,388.79,11,24,False,Active,Medium Value,0-30 days
17596,2010-12-06 12:34:00,2011-11-16 14:11:00,7,2827.93,22,345,False,Active,VIP,0-30 days
17597,2011-05-10 11:54:00,2011-05-10 11:54:00,1,2044.3700000000001,213,0,True,Churned,VIP,181-365 days
17600,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,17,0,False,Active,Low Value,0-30 days
17601,2011-04-14 18:02:00,2011-04-14 18:02:00,1,116.00999999999999,238,0,True,Churned,Low Value,181-365 days
17602,2011-01-19 16:18:00,2011-12-07 13:53:00,6,5102.97,1,321,False,Active,VIP,0-30 days
17603,2011-09-22 14:18:00,2011-09-22 14:18:00,1,394.72,77,0,False,At Risk,Medium Value,61-90 days
17604,2011-01-31 15:09:00,2011-05-06 13:43:00,2,309.36,216,94,True,Churned,Medium Value,181-365 days
17608,2011-11-06 13:00:00,2011-11-06 13:06:00,2,193.42,32,0,False,At Risk,Low Value,31-60 days
17609,2011-01-16 16:23:00,2011-10-30 12:28:00,5,1112.22,40,286,False,At Risk,High Value,31-60 days
17611,2010-12-13 13:52:00,2011-12-02 13:29:00,15,3984.22,6,353,False,Active,VIP,0-30 days
17612,2011-02-15 10:40:00,2011-10-17 14:59:00,6,2048.45,52,244,False,At Risk,VIP,31-60 days
17613,2011-02-07 11:20:00,2011-11-17 10:51:00,14,4559.150000000001,22,282,False,Active,VIP,0-30 days
17614,2011-10-13 16:01:00,2011-10-13 16:01:00,1,390.07,56,0,False,At Risk,Medium Value,31-60 days
17615,2011-05-01 15:33:00,2011-08-01 14:06:00,3,329.6,129,91,False,Hibernating,Medium Value,121-180 days
17616,2010-12-07 10:04:00,2011-06-19 10:11:00,3,571.1999999999999,173,194,False,Hibernating,Medium Value,121-180 days
17618,2010-12-12 16:05:00,2011-12-04 11:50:00,3,971.58,5,356,False,Active,High Value,0-30 days
17619,2011-01-31 14:18:00,2011-01-31 14:18:00,1,218.52,311,0,True,Churned,Low Value,181-365 days
17620,2011-10-11 12:08:00,2011-10-11 12:08:00,1,81.44,59,0,False,At Risk,Low Value,31-60 days
17621,2010-12-20 13:31:00,2011-11-18 17:11:00,3,1379.9,20,333,False,Active,High Value,0-30 days
17623,2011-11-07 11:32:00,2011-11-07 11:32:00,1,527.0500000000001,32,0,False,At Risk,Medium Value,31-60 days
17624,2011-05-05 17:59:00,2011-11-25 10:52:00,2,843.48,14,203,False,Active,High Value,0-30 days
17625,2011-03-27 12:21:00,2011-11-21 13:36:00,4,2047.0,17,239,False,Active,VIP,0-30 days
17628,2011-09-19 15:21:00,2011-09-19 15:21:00,1,75.75,80,0,False,At Risk,Low Value,61-90 days
17629,2010-12-15 09:58:00,2011-12-04 10:56:00,8,1814.12,5,354,False,Active,VIP,0-30 days
17630,2011-04-21 14:03:00,2011-06-23 11:58:00,2,503.59999999999997,169,62,False,Hibernating,Medium Value,121-180 days
17631,2011-04-21 13:22:00,2011-12-08 09:47:00,3,528.33,1,230,False,Active,Medium Value,0-30 days
17633,2011-08-11 15:43:00,2011-11-08 13:25:00,4,1324.84,30,88,False,Active,High Value,0-30 days
17634,2011-01-06 12:45:00,2011-11-03 13:09:00,9,2361.9700000000003,35,301,False,At Risk,VIP,31-60 days
17636,2011-11-20 14:40:00,2011-11-20 14:40:00,1,285.56,18,0,False,Active,Low Value,0-30 days
17637,2011-08-16 13:25:00,2011-11-08 12:51:00,2,547.0600000000001,30,83,False,Active,Medium Value,0-30 days
17639,2011-03-08 15:22:00,2011-03-08 15:22:00,1,108.5,275,0,True,Churned,Low Value,181-365 days
17640,2011-09-14 09:13:00,2011-09-14 09:13:00,1,621.66,86,0,False,At Risk,Medium Value,61-90 days
17642,2011-06-16 12:55:00,2011-08-12 09:11:00,2,712.29,119,56,False,Hibernating,High Value,91-120 days
17643,2010-12-01 14:38:00,2010-12-01 14:38:00,1,101.55,372,0,True,Churned,Low Value,365+ days
17644,2011-03-24 09:44:00,2011-12-08 13:43:00,11,2895.64,0,259,False,Active,VIP,
17646,2010-12-09 14:28:00,2011-05-04 13:17:00,3,1008.39,218,145,True,Churned,High Value,181-365 days
17647,2011-10-05 15:38:00,2011-10-05 15:38:00,1,133.06,64,0,False,At Risk,Low Value,61-90 days
17648,2011-04-04 10:29:00,2011-10-10 09:41:00,4,1797.5,60,188,False,At Risk,VIP,31-60 days
17649,2011-07-24 15:53:00,2011-07-24 15:53:00,1,868.49,137,0,False,Hibernating,High Value,121-180 days
17650,2011-11-18 14:52:00,2011-11-18 14:52:00,1,166.08,20,0,False,Active,Low Value,0-30 days
17651,2011-06-15 15:57:00,2011-11-28 10:29:00,10,3945.0,11,165,False,Active,VIP,0-30 days
17652,2011-03-03 14:05:00,2011-11-14 12:55:00,12,4867.72,24,255,False,Active,VIP,0-30 days
17653,2011-08-11 15:24:00,2011-11-03 12:46:00,4,1207.56,36,83,False,At Risk,High Value,31-60 days
17654,2011-03-07 13:17:00,2011-03-07 13:17:00,1,117.55,276,0,True,Churned,Low Value,181-365 days
17655,2010-12-08 16:45:00,2011-11-29 11:34:00,7,2638.94,10,355,False,Active,VIP,0-30 days
17656,2011-08-03 10:45:00,2011-09-27 13:04:00,5,1674.69,72,55,False,At Risk,VIP,61-90 days
17658,2011-05-12 15:23:00,2011-11-14 12:07:00,2,595.42,25,185,False,Active,Medium Value,0-30 days
17659,2010-12-02 16:46:00,2011-11-22 13:29:00,12,2999.46,16,354,False,Active,VIP,0-30 days
17660,2011-07-21 13:37:00,2011-07-21 13:37:00,1,196.0,140,0,False,Hibernating,Low Value,121-180 days
17663,2011-02-25 14:11:00,2011-11-14 08:56:00,7,1802.91,25,261,False,Active,VIP,0-30 days
17664,2011-05-11 14:17:00,2011-11-21 11:29:00,2,604.64,18,193,False,Active,Medium Value,0-30 days
17666,2011-10-05 11:06:00,2011-12-06 09:06:00,2,728.16,3,61,False,Active,High Value,0-30 days
17667,2011-02-14 09:24:00,2011-10-04 14:32:00,5,2055.51,65,232,False,At Risk,VIP,61-90 days
17668,2011-11-01 14:45:00,2011-12-08 13:25:00,2,347.75,0,36,False,Active,Medium Value,
17669,2011-04-04 10:11:00,2011-10-28 08:53:00,7,3406.7200000000003,42,206,False,At Risk,VIP,31-60 days
17670,2011-04-26 09:12:00,2011-04-26 09:12:00,1,205.7,227,0,True,Churned,Low Value,181-365 days
17671,2010-12-09 14:27:00,2011-11-24 12:21:00,4,1572.71,15,349,False,Active,High Value,0-30 days
17672,2011-02-03 13:29:00,2011-10-20 14:18:00,2,3178.17,49,259,False,At Risk,VIP,31-60 days
17673,2011-01-23 15:16:00,2011-12-08 12:50:00,6,1629.12,1,318,False,Active,High Value,0-30 days
17674,2010-12-06 10:20:00,2011-09-26 13:35:00,2,551.04,73,294,False,At Risk,Medium Value,61-90 days
17675,2010-12-07 13:22:00,2011-12-08 18:03:00,31,20374.28,0,366,False,Active,VIP,
17676,2010-12-08 13:49:00,2011-12-05 15:16:00,6,1387.68,3,362,False,Active,High Value,0-30 days
17677,2010-12-06 08:42:00,2011-12-08 09:56:00,30,16363.23,1,367,False,Active,VIP,0-30 days
17678,2011-03-21 11:52:00,2011-03-21 11:52:00,1,298.11,263,0,True,Churned,Low Value,181-365 days
17679,2011-09-15 10:35:00,2011-10-18 07:43:00,2,1992.1100000000001,52,32,False,At Risk,VIP,31-60 days
17680,2011-11-16 12:42:00,2011-11-16 12:42:00,1,184.4,23,0,False,Active,Low Value,0-30 days
17682,2010-12-06 13:35:00,2011-11-29 15:59:00,6,2474.33,9,358,False,Active,VIP,0-30 days
17684,2011-10-27 11:10:00,2011-10-27 11:10:00,1,239.41,43,0,False,At Risk,Low Value,31-60 days
17685,2010-12-02 14:42:00,2011-11-23 11:36:00,7,3191.53,16,355,False,Active,VIP,0-30 days
17686,2011-02-10 10:18:00,2011-12-02 15:39:00,7,5739.46,6,295,False,Active,VIP,0-30 days
17690,2010-12-01 16:15:00,2011-11-09 15:17:00,15,4757.95,29,342,False,Active,VIP,0-30 days
17691,2010-12-06 11:10:00,2010-12-16 17:20:00,2,290.40000000000003,357,10,True,Churned,Low Value,181-365 days
17692,2010-12-15 13:37:00,2011-08-04 14:01:00,4,740.9399999999999,126,232,False,Hibernating,High Value,121-180 days
17693,2011-07-25 15:48:00,2011-07-25 15:48:00,1,200.47,136,0,False,Hibernating,Low Value,121-180 days
17694,2011-07-21 12:00:00,2011-07-21 12:00:00,1,283.12,141,0,False,Hibernating,Low Value,121-180 days
17695,2011-06-21 12:35:00,2011-07-31 10:40:00,2,765.34,131,39,False,Hibernating,High Value,121-180 days
17696,2010-12-10 09:51:00,2011-11-01 13:43:00,8,2285.71,37,326,False,At Risk,VIP,31-60 days
17697,2011-04-17 15:40:00,2011-04-17 15:40:00,1,338.95,235,0,True,Churned,Medium Value,181-365 days
17698,2011-03-24 11:34:00,2011-03-24 11:34:00,1,154.95,260,0,True,Churned,Low Value,181-365 days
17700,2011-03-03 16:34:00,2011-11-23 11:51:00,4,2534.64,16,264,False,Active,VIP,0-30 days
17701,2011-04-01 12:25:00,2011-04-01 12:25:00,1,417.95,252,0,True,Churned,Medium Value,181-365 days
17702,2011-05-17 16:23:00,2011-11-09 16:03:00,4,1824.37,29,175,False,Active,VIP,0-30 days
17703,2011-07-24 13:30:00,2011-11-04 15:51:00,3,798.74,34,103,False,At Risk,High Value,31-60 days
17704,2011-04-14 09:28:00,2011-06-24 09:40:00,2,885.19,168,71,False,Hibernating,High Value,121-180 days
17705,2011-02-11 10:57:00,2011-12-06 13:45:00,9,1823.52,2,298,False,Active,VIP,0-30 days
17706,2010-12-08 11:02:00,2011-12-05 13:34:00,17,10504.49,3,362,False,Active,VIP,0-30 days
17707,2011-01-07 13:30:00,2011-06-07 15:03:00,2,152.4,184,151,True,Churned,Low Value,181-365 days
17708,2011-01-19 10:09:00,2011-06-05 10:12:00,2,267.08,187,137,True,Churned,Low Value,181-365 days
17709,2011-06-23 11:55:00,2011-06-23 11:55:00,1,137.45,169,0,False,Hibernating,Low Value,121-180 days
17711,2011-02-23 11:32:00,2011-11-29 11:40:00,2,385.1,10,279,False,Active,Medium Value,0-30 days
17712,2011-10-26 12:28:00,2011-10-26 12:28:00,1,522.91,44,0,False,At Risk,Medium Value,31-60 days
17714,2011-01-23 10:32:00,2011-01-23 10:32:00,1,153.0,320,0,True,Churned,Low Value,181-365 days
17715,2011-05-23 12:32:00,2011-05-23 12:32:00,1,326.4,200,0,True,Churned,Medium Value,181-365 days
17716,2011-03-17 10:38:00,2011-11-17 12:00:00,11,5655.99,22,245,False,Active,VIP,0-30 days
17718,2011-04-21 13:39:00,2011-04-21 13:39:00,1,139.35,231,0,True,Churned,Low Value,181-365 days
17719,2011-03-29 11:29:00,2011-11-02 10:36:00,15,5396.04,37,217,False,At Risk,VIP,31-60 days
17720,2010-12-07 10:43:00,2011-11-13 15:04:00,4,1195.94,25,341,False,Active,High Value,0-30 days
17722,2010-12-08 12:41:00,2011-09-04 15:22:00,4,2424.04,95,270,False,Hibernating,VIP,91-120 days
17723,2011-05-09 14:44:00,2011-08-04 18:37:00,6,3276.4000000000005,126,87,False,Hibernating,VIP,121-180 days
17724,2011-07-24 13:26:00,2011-09-29 15:26:00,3,1033.0,70,67,False,At Risk,High Value,61-90 days
17725,2011-03-17 19:47:00,2011-11-23 16:34:00,11,3439.08,15,250,False,Active,VIP,0-30 days
17727,2011-11-24 17:06:00,2011-11-24 17:06:00,1,1060.25,14,0,False,Active,High Value,0-30 days
17728,2011-09-14 11:39:00,2011-12-06 08:52:00,3,2876.01,3,82,False,Active,VIP,0-30 days
17730,2011-01-17 14:49:00,2011-12-06 15:43:00,13,5298.4800000000005,2,323,False,Active,VIP,0-30 days
17731,2011-06-09 14:18:00,2011-09-21 15:02:00,4,1240.11,78,104,False,At Risk,High Value,61-90 days
17732,2010-12-02 09:29:00,2010-12-02 09:29:00,1,303.97,372,0,True,Churned,Low Value,365+ days
17733,2011-03-23 09:54:00,2011-11-01 08:16:00,2,692.19,38,222,False,At Risk,High Value,31-60 days
17734,2011-04-20 10:04:00,2011-10-17 12:33:00,3,700.63,53,180,False,At Risk,High Value,31-60 days
17735,2010-12-07 10:32:00,2011-12-07 16:47:00,19,13110.02,1,365,False,Active,VIP,0-30 days
17736,2011-08-18 14:33:00,2011-11-30 15:36:00,3,377.44,8,104,False,Active,Medium Value,0-30 days
17737,2011-10-12 14:42:00,2011-11-30 15:16:00,2,168.24,8,49,False,Active,Low Value,0-30 days
17738,2011-03-02 16:26:00,2011-11-20 15:05:00,4,1879.05,18,262,False,Active,VIP,0-30 days
17739,2010-12-14 14:26:00,2011-11-28 09:12:00,7,2791.35,11,348,False,Active,VIP,0-30 days
17742,2011-01-11 10:04:00,2011-08-18 15:28:00,2,355.11,112,219,False,Hibernating,Medium Value,91-120 days
17744,2010-12-16 14:17:00,2011-12-06 12:11:00,6,2322.4,3,354,False,Active,VIP,0-30 days
17746,2011-04-13 14:31:00,2011-04-13 14:31:00,1,110.25,239,0,True,Churned,Low Value,181-365 days
17747,2011-08-19 08:13:00,2011-08-19 08:13:00,1,71.4,112,0,False,Hibernating,Low Value,91-120 days
17749,2011-03-28 13:39:00,2011-06-14 15:45:00,2,674.52,177,78,False,Hibernating,High Value,121-180 days
17750,2011-06-28 15:44:00,2011-12-04 14:09:00,9,1797.57,4,158,False,Active,VIP,0-30 days
17752,2010-12-15 16:19:00,2010-12-15 16:19:00,1,80.64,358,0,True,Churned,Low Value,181-365 days
17754,2011-03-24 13:54:00,2011-12-09 11:20:00,5,1772.26,0,259,False,Active,VIP,
17757,2010-12-02 17:17:00,2011-12-08 15:31:00,30,5605.29,0,370,False,Active,VIP,
17758,2011-04-03 15:22:00,2011-11-20 14:45:00,8,3456.7000000000003,18,230,False,Active,VIP,0-30 days
17759,2011-06-23 13:35:00,2011-11-22 16:02:00,3,834.99,16,152,False,Active,High Value,0-30 days
17760,2010-12-01 15:08:00,2011-11-18 10:56:00,2,287.59,21,351,False,Active,Low Value,0-30 days
17761,2011-11-07 10:23:00,2011-11-07 10:23:00,1,712.78,32,0,False,At Risk,High Value,31-60 days
17763,2011-03-21 14:25:00,2011-03-21 14:25:00,1,15.0,262,0,True,Churned,Low Value,181-365 days
17764,2011-05-12 16:11:00,2011-10-20 11:03:00,2,818.8199999999999,50,160,False,At Risk,High Value,31-60 days
17765,2011-03-28 11:58:00,2011-07-04 12:41:00,3,371.88,158,98,False,Hibernating,Medium Value,121-180 days
17767,2011-11-24 14:42:00,2011-11-24 14:42:00,1,271.2,14,0,False,Active,Low Value,0-30 days
17768,2011-06-26 13:46:00,2011-12-01 13:22:00,3,2273.1800000000003,7,157,False,Active,VIP,0-30 days
17769,2011-01-23 11:15:00,2011-11-27 11:18:00,10,3997.98,12,308,False,Active,VIP,0-30 days
17770,2011-03-02 13:35:00,2011-05-25 12:34:00,5,1143.27,198,83,True,Churned,High Value,181-365 days
17771,2011-01-20 14:13:00,2011-10-14 11:43:00,2,245.81,56,266,False,At Risk,Low Value,31-60 days
17772,2011-11-29 10:57:00,2011-11-29 11:05:00,2,182.77,10,0,False,Active,Low Value,0-30 days
17774,2011-02-07 13:13:00,2011-09-04 12:49:00,4,1225.41,96,208,False,Hibernating,High Value,91-120 days
17775,2011-03-30 10:50:00,2011-03-30 10:50:00,1,56.4,254,0,True,Churned,Low Value,181-365 days
17777,2011-08-31 14:35:00,2011-11-15 12:02:00,3,665.86,24,75,False,Active,Medium Value,0-30 days
17779,2011-07-19 12:19:00,2011-11-18 14:15:00,3,658.57,20,122,False,Active,Medium Value,0-30 days
17781,2011-03-31 19:54:00,2011-07-03 16:00:00,2,188.02,158,93,False,Hibernating,Low Value,121-180 days
17783,2011-04-06 10:07:00,2011-09-28 16:07:00,2,283.47,71,175,False,At Risk,Low Value,61-90 days
17785,2011-10-17 13:43:00,2011-10-17 13:43:00,1,131.94,52,0,False,At Risk,Low Value,31-60 days
17786,2011-01-26 14:35:00,2011-09-15 12:51:00,2,278.74,84,231,False,At Risk,Low Value,61-90 days
17787,2010-12-03 13:43:00,2011-07-10 11:24:00,4,1865.19,152,218,False,Hibernating,VIP,121-180 days
17788,2011-08-02 10:38:00,2011-09-27 10:09:00,2,1117.9,73,55,False,At Risk,High Value,61-90 days
17789,2011-03-03 13:14:00,2011-03-03 13:14:00,1,225.9,280,0,True,Churned,Low Value,181-365 days
17790,2010-12-10 10:47:00,2011-11-13 11:30:00,14,1965.55,26,338,False,Active,VIP,0-30 days
17791,2011-11-10 12:09:00,2011-11-10 12:09:00,1,106.1,29,0,False,Active,Low Value,0-30 days
17793,2011-11-14 14:24:00,2011-11-14 14:24:00,1,323.04,24,0,False,Active,Medium Value,0-30 days
17795,2011-03-20 12:02:00,2011-06-13 12:36:00,2,350.39,179,85,False,Hibernating,Medium Value,121-180 days
17796,2010-12-05 12:23:00,2011-10-30 15:38:00,4,697.9,39,329,False,At Risk,High Value,31-60 days
17797,2011-06-10 11:29:00,2011-11-17 13:21:00,3,780.43,21,160,False,Active,High Value,0-30 days
17799,2010-12-13 13:10:00,2011-11-17 15:16:00,10,3055.93,21,339,False,Active,VIP,0-30 days
17800,2011-01-09 13:50:00,2011-11-02 12:57:00,9,1199.01,36,296,False,At Risk,High Value,31-60 days
17802,2010-12-02 13:44:00,2011-09-18 14:56:00,3,1285.04,81,290,False,At Risk,High Value,61-90 days
17805,2011-09-27 11:49:00,2011-09-27 11:49:00,1,512.31,73,0,False,At Risk,Medium Value,61-90 days
17806,2011-11-28 14:12:00,2011-11-28 14:12:00,1,546.04,10,0,False,Active,Medium Value,0-30 days
17809,2010-12-01 09:41:00,2011-11-23 12:59:00,12,5411.91,15,357,False,Active,VIP,0-30 days
17811,2011-01-10 10:58:00,2011-12-05 13:46:00,39,7837.7300000000005,3,329,False,Active,VIP,0-30 days
17812,2010-12-06 15:27:00,2011-11-27 11:47:00,4,732.16,12,355,False,Active,High Value,0-30 days
17813,2011-09-29 15:57:00,2011-11-25 16:13:00,5,1770.8799999999999,13,57,False,Active,VIP,0-30 days
17816,2010-12-09 14:10:00,2011-11-03 11:34:00,4,36.56,36,328,False,At Risk,Low Value,31-60 days
17817,2011-03-07 17:30:00,2011-12-05 14:39:00,3,387.68,3,272,False,Active,Medium Value,0-30 days
17819,2010-12-03 14:26:00,2011-09-29 10:52:00,7,3704.87,71,299,False,At Risk,VIP,61-90 days
17824,2011-10-19 14:14:00,2011-10-19 14:14:00,1,298.4,50,0,False,At Risk,Low Value,31-60 days
17827,2010-12-10 10:18:00,2011-12-04 15:00:00,5,1995.46,4,359,False,Active,VIP,0-30 days
17828,2011-06-08 08:31:00,2011-11-17 08:41:00,4,1820.09,22,162,False,Active,VIP,0-30 days
17829,2011-02-14 12:46:00,2011-02-14 12:46:00,1,889.24,298,0,True,Churned,High Value,181-365 days
17830,2011-02-24 10:15:00,2011-12-08 12:28:00,3,398.7,1,287,False,Active,Medium Value,0-30 days
17831,2011-11-06 15:09:00,2011-11-06 15:09:00,1,35.400000000000006,32,0,False,At Risk,Low Value,31-60 days
17832,2011-10-21 11:43:00,2011-10-21 11:43:00,1,155.37,49,0,False,At Risk,Low Value,31-60 days
17835,2011-11-16 16:30:00,2011-12-07 11:48:00,3,350.64,2,20,False,Active,Medium Value,0-30 days
17836,2011-10-23 16:13:00,2011-10-23 16:13:00,1,110.21000000000001,46,0,False,At Risk,Low Value,31-60 days
17837,2011-06-29 16:44:00,2011-10-28 16:13:00,8,1593.38,41,120,False,At Risk,High Value,31-60 days
17838,2010-12-02 15:55:00,2011-11-13 11:20:00,5,2779.3,26,345,False,Active,VIP,0-30 days
17839,2011-10-28 17:27:00,2011-10-28 17:27:00,1,338.8,41,0,False,At Risk,Medium Value,31-60 days
17841,2010-12-01 14:41:00,2011-12-08 12:07:00,124,40991.57,1,371,False,Active,VIP,0-30 days
17843,2011-02-09 15:33:00,2011-02-09 15:33:00,1,205.48,302,0,True,Churned,Low Value,181-365 days
17844,2011-08-25 11:27:00,2011-08-25 11:27:00,1,51.559999999999995,106,0,False,Hibernating,Low Value,91-120 days
17846,2011-09-15 15:20:00,2011-09-15 15:20:00,1,2033.1,84,0,False,At Risk,VIP,61-90 days
17848,2010-12-16 18:38:00,2011-09-19 16:49:00,9,901.1999999999999,80,276,False,At Risk,High Value,61-90 days
17849,2011-01-10 11:59:00,2011-05-05 13:46:00,4,605.8000000000001,217,115,True,Churned,Medium Value,181-365 days
17850,2010-12-01 08:26:00,2010-12-02 15:27:00,34,5391.21,371,1,True,Churned,VIP,365+ days
17852,2011-11-28 12:31:00,2011-11-28 12:36:00,2,114.34,11,0,False,Active,Low Value,0-30 days
17854,2011-04-26 16:53:00,2011-06-07 16:21:00,2,311.26,184,41,True,Churned,Medium Value,181-365 days
17855,2010-12-02 09:44:00,2010-12-02 09:44:00,1,208.97,372,0,True,Churned,Low Value,365+ days
17856,2011-03-03 11:40:00,2011-12-08 09:40:00,4,1418.03,1,279,False,Active,High Value,0-30 days
17857,2010-12-09 11:35:00,2011-12-05 13:13:00,23,26879.04,3,361,False,Active,VIP,0-30 days
17858,2010-12-05 13:08:00,2011-12-04 11:56:00,12,5155.66,5,363,False,Active,VIP,0-30 days
17859,2011-02-08 10:32:00,2011-02-08 10:32:00,1,148.21,304,0,True,Churned,Low Value,181-365 days
17860,2010-12-06 12:41:00,2010-12-06 12:41:00,1,252.8,368,0,True,Churned,Low Value,365+ days
17861,2011-01-24 11:34:00,2011-12-06 16:21:00,8,2100.8,2,316,False,Active,VIP,0-30 days
17862,2011-01-20 12:23:00,2011-01-20 12:23:00,1,330.9,323,0,True,Churned,Medium Value,181-365 days
17863,2010-12-05 13:21:00,2011-10-11 13:45:00,6,3160.0,58,310,False,At Risk,VIP,31-60 days
17864,2011-03-09 11:44:00,2011-11-27 11:15:00,3,597.5,12,262,False,Active,Medium Value,0-30 days
17865,2010-12-10 14:53:00,2011-11-09 12:08:00,20,10526.32,30,333,False,Active,VIP,0-30 days
17866,2011-07-20 11:07:00,2011-07-20 11:07:00,1,329.65,142,0,False,Hibernating,Medium Value,121-180 days
17867,2011-02-24 12:25:00,2011-11-09 14:15:00,6,1197.1000000000001,29,258,False,Active,High Value,0-30 days
17869,2010-12-06 17:16:00,2011-08-24 16:16:00,5,428.18,106,260,False,Hibernating,Medium Value,91-120 days
17870,2010-12-08 08:12:00,2011-12-07 15:07:00,12,1894.35,1,364,False,Active,VIP,0-30 days
17871,2011-05-19 11:32:00,2011-05-19 11:32:00,1,155.9,204,0,True,Churned,Low Value,181-365 days
17873,2010-12-01 14:54:00,2011-09-20 16:41:00,5,1859.16,79,293,False,At Risk,VIP,61-90 days
17874,2011-03-29 11:25:00,2011-06-07 12:54:00,6,683.46,184,70,True,Churned,High Value,181-365 days
17877,2011-06-22 13:00:00,2011-06-22 13:00:00,1,237.61,169,0,False,Hibernating,Low Value,121-180 days
17878,2011-10-27 11:24:00,2011-10-27 11:24:00,1,379.45,43,0,False,At Risk,Medium Value,31-60 days
17879,2011-06-19 12:36:00,2011-06-19 12:36:00,1,178.51999999999998,173,0,False,Hibernating,Low Value,121-180 days
17880,2010-12-10 10:21:00,2010-12-10 10:21:00,1,458.92,364,0,True,Churned,Medium Value,181-365 days
17881,2011-02-08 17:16:00,2011-02-08 17:16:00,1,133.35000000000002,303,0,True,Churned,Low Value,181-365 days
17883,2011-04-07 19:16:00,2011-12-06 17:49:00,4,671.77,2,242,False,Active,Medium Value,0-30 days
17884,2010-12-03 12:11:00,2011-12-06 11:33:00,4,717.45,3,367,False,Active,High Value,0-30 days
17885,2011-11-27 14:40:00,2011-11-27 14:40:00,1,190.19,11,0,False,Active,Low Value,0-30 days
17886,2011-04-04 12:34:00,2011-11-08 10:09:00,3,899.61,31,217,False,At Risk,High Value,31-60 days
17887,2011-08-02 17:29:00,2011-08-02 17:29:00,1,111.35,128,0,False,Hibernating,Low Value,121-180 days
17888,2010-12-17 13:56:00,2011-11-18 13:45:00,8,726.05,20,335,False,Active,High Value,0-30 days
17889,2011-01-21 17:14:00,2011-05-11 16:26:00,2,203.87,211,109,True,Churned,Low Value,181-365 days
17890,2010-12-13 15:12:00,2011-01-21 11:19:00,2,602.09,322,38,True,Churned,Medium Value,181-365 days
17891,2011-06-30 20:08:00,2011-06-30 20:08:00,1,203.85999999999999,161,0,False,Hibernating,Low Value,121-180 days
17892,2011-07-07 12:56:00,2011-10-14 16:49:00,3,244.1,55,99,False,At Risk,Low Value,31-60 days
17893,2011-04-28 13:50:00,2011-04-28 13:50:00,1,112.25,224,0,True,Churned,Low Value,181-365 days
17894,2010-12-08 14:50:00,2011-09-29 09:23:00,8,1119.81,71,294,False,At Risk,High Value,61-90 days
17895,2011-10-26 17:00:00,2011-10-26 17:00:00,1,98.0,43,0,False,At Risk,Low Value,31-60 days
17896,2011-11-16 13:59:00,2011-11-16 13:59:00,1,256.32,22,0,False,Active,Low Value,0-30 days
17897,2010-12-01 12:31:00,2011-06-20 11:23:00,3,566.6,172,200,False,Hibernating,Medium Value,121-180 days
17898,2011-05-16 17:13:00,2011-09-15 14:56:00,2,152.06,84,121,False,At Risk,Low Value,61-90 days
17899,2011-07-03 14:58:00,2011-07-03 14:58:00,1,155.8,158,0,False,Hibernating,Low Value,121-180 days
17900,2011-06-02 14:28:00,2011-06-02 14:38:00,2,112.19999999999999,189,0,True,Churned,Low Value,181-365 days
17901,2011-11-10 17:29:00,2011-11-10 17:29:00,1,110.38,28,0,False,Active,Low Value,0-30 days
